,x,y
0,12.618362426757812,0.6099753975868225
1,12.887816429138184,0.7390179634094238
2,12.155714988708496,-0.45248091220855713
3,12.371091842651367,-0.277231365442276
4,12.173866271972656,1.3517509698867798
5,11.466338157653809,1.8414807319641113
6,12.5869779586792,0.801966667175293
7,11.690223693847656,2.5786330699920654
8,11.320874214172363,0.03943546116352081
9,12.287160873413086,-0.05049194395542145
10,12.200881004333496,-0.06798043102025986
11,11.368968963623047,1.764729380607605
12,11.974048614501953,-0.0216397475451231
13,11.887032508850098,2.5930302143096924
14,12.708477973937988,2.0233957767486572
15,11.54447078704834,0.9000704884529114
16,13.091259002685547,0.671059250831604
17,12.1732177734375,2.165588140487671
18,12.992764472961426,1.8835175037384033
19,11.708500862121582,-0.1828230619430542
20,11.689516067504883,0.3158520758152008
21,11.944056510925293,2.037242889404297
22,11.833703994750977,2.3752782344818115
23,11.281648635864258,0.9188199639320374
24,11.027414321899414,0.3951619565486908
25,11.739359855651855,2.388637065887451
26,10.9063720703125,-0.157648965716362
27,11.699932098388672,0.5825167894363403
28,11.506563186645508,2.356600522994995
29,11.9043607711792,2.5050950050354004
30,13.15693187713623,2.3147242069244385
31,11.85912036895752,1.9163150787353516
32,11.99328327178955,1.0926514863967896
33,11.413631439208984,0.899232804775238
34,12.385071754455566,0.708116352558136
35,11.463370323181152,0.29453784227371216
36,11.680356979370117,0.4155001938343048
37,12.177495002746582,0.9994882941246033
38,12.943291664123535,0.6835682988166809
39,12.733766555786133,0.9988420605659485
40,12.011529922485352,2.0038580894470215
41,12.45599365234375,2.095231056213379
42,11.522891998291016,2.2404541969299316
43,11.650785446166992,-0.03904904052615166
44,13.179001808166504,1.3791664838790894
45,11.633527755737305,1.639514684677124
46,12.668309211730957,2.2768044471740723
47,11.64633846282959,2.5000078678131104
48,13.358454704284668,1.054335117340088
49,13.3982515335083,1.6974438428878784
50,13.45763111114502,0.8915510773658752
51,11.706957817077637,1.978407621383667
52,11.639191627502441,2.2376656532287598
53,13.515618324279785,0.2508994936943054
54,11.571540832519531,-0.13018721342086792
55,13.375929832458496,0.8625545501708984
56,10.959197044372559,0.49770233035087585
57,11.258687019348145,1.9599530696868896
58,13.189781188964844,0.1480177640914917
59,11.18249225616455,0.9480215907096863
60,13.18265438079834,-0.006265105679631233
61,12.67880916595459,0.453976571559906
62,12.043009757995605,-0.038691554218530655
63,11.521020889282227,0.5384623408317566
64,11.79748821258545,-0.2629278004169464
65,13.69991397857666,0.4330824613571167
66,11.016043663024902,1.2182376384735107
67,12.85252571105957,0.45792579650878906
68,12.87639045715332,0.4207327663898468
69,11.40167236328125,0.5923105478286743
70,12.886651039123535,1.0198371410369873
71,12.944570541381836,-0.30640196800231934
72,13.043452262878418,0.9759902954101562
73,13.157103538513184,0.7185628414154053
74,13.415290832519531,0.44991424679756165
75,11.116591453552246,-0.2722283601760864
76,13.117227554321289,0.758495569229126
77,13.164783477783203,1.1947695016860962
78,12.486701011657715,1.8942865133285522
79,11.802217483520508,0.8306475877761841
80,13.27319622039795,0.309876948595047
81,12.863664627075195,-0.1453864723443985
82,13.257964134216309,0.35270604491233826
83,12.584588050842285,0.5113828182220459
84,12.902873992919922,0.06407293677330017
85,11.407395362854004,2.1035473346710205
86,13.632728576660156,0.55418461561203
87,13.33038330078125,0.06328020989894867
88,12.749003410339355,0.061302002519369125
89,12.789453506469727,-0.48135924339294434
90,12.942126274108887,0.3040274977684021
91,11.320507049560547,0.04836161434650421
92,12.688201904296875,-0.38099372386932373
93,13.214370727539062,0.3606262505054474
94,12.803664207458496,-0.3122767210006714
95,11.375639915466309,2.283430814743042
96,13.262127876281738,0.04236867278814316
97,11.529590606689453,0.08901514858007431
98,13.315814971923828,0.4890691041946411
99,11.035337448120117,1.065853238105774
100,11.93606948852539,2.582857131958008
101,13.450565338134766,0.5424590706825256
102,12.050495147705078,2.096407175064087
103,11.22569751739502,1.6422548294067383
104,13.117023468017578,1.3789552450180054
105,11.050200462341309,0.7740092277526855
106,12.423203468322754,1.7722506523132324
107,12.370116233825684,1.3876296281814575
108,13.052132606506348,1.2258257865905762
109,12.232540130615234,2.2306079864501953
110,12.954185485839844,0.5541216731071472
111,11.094915390014648,1.1766889095306396
112,12.697183609008789,0.1592564880847931
113,11.692938804626465,1.1015645265579224
114,11.439347267150879,-0.2986643612384796
115,12.722116470336914,0.09088137000799179
116,12.700268745422363,-0.22762171924114227
