,x,y,labels
0,-8.007248742986716,-1.7796394958678186,9
1,6.946326850410056,-1.0424705368789753,0
2,3.4419838994445824,2.49890842959809,0
3,4.6091277657546605,2.599784271378093,3
4,6.0030870610390155,4.424697595754861,0
5,2.3620021534783273,-9.87068253169922,2
6,-9.48904793449884,7.068808785533532,7
7,3.3583014698445446,-11.089277500067931,2
8,-4.366447980490964,1.2256585439095897,5
9,-5.324599818325255,1.1311661067544105,5
10,6.2230856073201455,0.35644260416022017,0
11,-4.076996267035856,-1.0106950737567775,9
12,-8.370730695237627,3.464231165559083,5
13,-7.828747370222747,5.638118756128045,5
14,-8.51798122106349,8.043121128790645,7
15,-9.439252387526226,-0.6462991326873735,9
16,1.6472383780962538,9.938019188738192,1
17,6.464015413385074,0.6160908660678218,0
18,1.592710355372894,-8.29764013604321,6
19,3.0889829484684608,-3.3984054639366468,4
20,6.734425996451936,4.7795739191833935,3
21,1.643230925439172,10.653655014320762,1
22,6.529801532609986,-4.7286851134551195,4
23,-5.600279422040677,-8.482140717586132,8
24,8.016975499514732,-6.640536119821152,4
25,10.596896315522127,2.104352469672497,3
26,5.526089643987233,-1.396498241028789,0
27,2.457870582345782,-10.529144999557259,2
28,5.073113631785737,-5.564880496412714,4
29,3.525427334181008,-8.76369248109808,4
30,-5.720220247397982,8.120368863022133,5
31,3.993806983565856,4.198550772823255,3
32,3.8744406309461796,-7.814392208891486,6
33,2.4488549586901063,-3.2213125254783757,6
34,2.594658244224715,1.146741285172439,0
35,-1.6010096200148871,-4.210708539688243,8
36,-5.147455555532623,0.14725140206313483,5
37,1.7326770435516823,-5.942988717851829,2
38,3.2370386185932607,13.285222604135523,1
39,8.592444892954445,-6.3675306973354076,6
40,4.434239886434842,-8.257994563260926,6
41,-10.392388987640937,3.7564212025430073,7
42,-9.732680197488008,0.12041270905832602,9
43,-8.489260762841043,4.881017943885222,5
44,-5.0099711964378955,-0.8952724233142287,9
45,2.5812032422409854,-7.366664004203736,2
46,-9.900676016644617,7.080170876465804,7
47,9.068397364289122,2.4233492454934615,3
48,5.848072464285033,-0.3587111038188263,0
49,10.454188821486996,0.3282532852936518,3
50,5.574873700778996,6.017301027376433,3
51,5.952910377595166,5.679795479809623,3
52,-9.894845346208019,6.327166751078406,7
53,3.789804403387099,-9.856679562054566,2
54,3.6671895372775816,-3.679489951827691,2
55,6.404595561897647,-0.8200441554072497,6
56,8.059237531860658,1.2666975855362752,6
57,-1.7458088038422372,-3.1307015896023076,8
58,4.900328583458125,5.912091807469641,3
59,2.7540630345775345,6.114241879977604,3
60,-6.43273117643712,0.9819154430018907,5
61,5.258005401671476,1.7578708980014888,0
62,-6.8259494424227425,5.363492921834059,5
63,-5.510767120931573,7.916166609340436,5
64,5.790005758495155,3.0527399213121473,0
65,1.5009989012380993,-8.71753574767209,2
66,6.648000729060625,-0.35269442200615453,0
67,5.375391307910482,3.153324495246625,0
68,3.380993084927406,-8.182094269043752,4
69,5.434013398130412,11.031901973029253,1
70,6.986660584225238,-7.057682425529494,3
71,0.5129030352618672,12.405982087226095,1
72,5.071277095581717,1.0891998104429583,6
73,5.50871762581163,5.118292251996016,3
74,1.9645131469932176,13.106174050159279,1
75,10.637244838900301,-1.0842373152163258,4
76,9.11658974353852,1.4779672203265664,4
77,5.582379865352299,-1.8956832757631963,6
78,3.8777096175308765,12.131664658772744,1
79,-6.166810649790486,-0.4170212936482908,9
80,1.9202343678257754,11.453478035044679,1
81,3.146066799539116,3.4810586147614786,3
82,-4.9915243646698535,1.573591045621796,5
83,-10.678500009652634,6.059712876374016,7
84,-6.304458067973488,-2.676396802969961,9
85,-9.350024882733337,3.1053677621963196,7
86,0.3629176365506566,11.744993197230981,1
87,-9.112818535831297,7.303019294737886,7
88,-4.852769040707669,-1.6294063790784723,9
89,-10.410933319453711,1.5558247264733127,9
90,-8.729574665757655,0.29504753407627243,9
91,3.846124631394155,4.672166427290771,3
92,2.213373838499995,-3.9607970768896634,2
93,-10.312734471521134,0.6584559527145277,9
94,9.545407337130628,2.8520125629784663,3
95,3.8959023675106375,-5.445707724985843,6
96,2.6741805108848444,-3.157790482163776,4
97,4.062246190547138,14.094023663251274,1
98,1.5239318703330351,9.587079174856411,1
99,-4.731608278129637,-7.162120659886048,8
100,-3.2512875777086037,-5.242965438735668,8
101,5.801505877288189,2.644386255950272,0
102,5.20871642889583,13.072830420405406,1
103,4.742647510570366,13.980606316519749,1
104,4.3447198027634215,-4.927465328393398,6
105,-6.98106977091617,-8.717229421010261,8
106,2.0377955915912325,11.514370521043816,1
107,-10.811353180839546,0.15595574166491613,9
108,-10.673162108641396,5.549797499236785,7
109,-5.338286349453295,-7.998731665227775,8
110,-7.590490836987125,-8.71144165325007,8
111,-9.6470123003599,1.3743858334222767,9
112,6.721080628920426,-6.001754489938862,6
113,4.373507839665206,3.426401440855601,6
114,4.389882516683447,4.266884026850136,3
115,3.7116487913626277,11.347158900130452,1
116,-4.213444152776541,1.4360097866248929,5
117,1.365479731614262,-7.812412640943294,4
118,3.6403802727300696,-3.749886211110426,6
119,-10.053784781112551,7.333590231215023,7
120,-6.361997750706014,5.678908748319065,5
121,-8.226007215735146,5.215325123501714,5
122,-7.257408159105783,-1.0686162176296932,9
123,2.783951069183801,-5.470738442550607,2
124,2.240320529405559,-9.464882614645976,2
125,2.5619709189076305,-6.440258248409088,2
126,-10.326492593444412,6.68941022503265,7
127,5.031001864730442,1.78659966802794,6
128,8.842326548165957,-4.128177871582501,4
129,2.6944645736418176,11.470433446414505,1
130,-6.653384671335382,-7.977047073306282,8
131,-8.853505533180797,8.693626193065812,7
132,-9.781449180923845,7.367786367421466,7
133,-7.049128591755456,5.1000115174334715,5
134,4.273296520104635,-5.126989444129582,4
135,3.7150752144167223,-10.987244117911548,2
136,-4.775734104376105,-1.2211024447808123,9
137,3.700232525375803,11.658420836624176,1
138,-9.309768165106524,7.716493057779412,7
139,4.76799238038852,-10.482847238187805,4
140,5.586947444111296,-5.0555682331596605,6
141,-10.914666903930627,2.4257033854111025,9
142,-9.801019142749773,1.4882518276474355,7
143,2.85522847571164,12.539101624774254,1
144,-6.115108484541686,-9.40075226429379,8
145,-7.934693397116104,7.243295569619889,7
146,3.1820938963749166,12.176194724449637,1
147,5.630563040624809,-9.870744900612019,2
148,-6.7161165938659915,-7.556530363719652,8
149,6.570979164103892,-0.0574440739300206,0
150,-5.828921213161217,-2.627589694061171,9
151,6.071616008353086,4.974944589160779,1
152,-6.883581788464959,-7.9634042140258074,8
153,-9.999326722004959,3.2432724836016935,7
154,6.685608769858231,-0.8110805422573009,0
155,-6.950640428867616,5.956146342173081,5
156,-3.044274023462694,-6.696910692692612,8
157,0.15377012819358546,-7.423308286787741,6
158,-9.882795417450241,8.462038973452145,7
159,7.689692233409379,-8.33520067172056,2
160,6.277384641221668,4.347802405309064,0
161,-6.591229770919276,-8.458431092648496,8
162,-10.623687817369248,5.712382859627329,7
163,1.3883411859170542,13.378335504306703,1
164,5.097259462617874,1.1025273379879312,6
165,-6.38704528734184,-7.266028666154823,2
166,1.609767455578592,-4.647051441051979,1
167,-11.003977123538856,2.199381434659127,9
168,3.884844495261167,-9.546182209673052,6
169,3.82418269988948,-10.357995533062866,0
170,3.0209903902328166,13.039468028185514,1
171,7.518363800737716,-1.0265069797206756,0
172,-5.201035607238415,1.0730063980068174,5
173,-4.5998076907399925,1.6221576774924038,5
174,2.0201920342694764,11.36713701739548,1
175,-10.466353725271961,4.665494243025523,7
176,6.749778591515441,-0.9825076963015181,0
177,-8.364484836122962,2.1741180764610797,5
178,-6.917361716983265,-8.715939449245713,8
179,6.726895929212801,-9.150553007577031,4
180,4.879059303247392,0.40825685492911873,0
181,8.594373364019466,-4.400938352046198,4
182,-7.403891173624479,-7.080393662828592,0
183,3.4221581584187626,-4.233286339961932,6
184,4.745399328144766,-4.664437820602403,6
