,x,y,labels
0,10.062390253072445,26.691601048399615,9
1,-8.292981777081208,-14.002092252082294,0
2,-2.7696150974122844,-0.40555692722703784,0
3,-4.8953105302616295,-2.0087961488874275,3
4,-11.473401863592963,1.205344216584538,0
5,14.795103542657914,-21.723702404023705,2
6,-28.50290990529407,9.961668335254506,7
7,17.051280398257408,-26.10485871750529,2
8,11.404931193603344,14.09707188810663,5
9,7.97047435278616,18.014889163441598,5
10,-6.563777441384764,-9.240761403015203,0
11,21.108473289791863,16.225477153793012,9
12,-6.620552050774614,18.37468800057206,5
13,-16.31933032987402,12.495597304672035,5
14,-29.50786394749779,4.3087410974758305,7
15,3.108570163717152,30.088661998483868,9
16,-9.24646994937119,-21.878263226724368,1
17,-7.349165636856546,-9.313753020244228,0
18,10.320057467017934,-16.324676280549088,6
19,14.842281705525762,5.400530556126767,4
20,-9.23858566460778,5.051799758008263,3
21,-11.743154562202973,-19.769946481285828,1
22,27.603466168655043,5.39060719225189,4
23,5.054835493605008,13.019080056872006,8
24,22.71353111639801,-7.212064470037273,4
25,5.239211571485976,6.043376214613476,3
26,-0.7539776839203302,-14.004876150281829,0
27,15.138538292318112,-23.10323167397893,2
28,22.450787170490834,-2.065396820284252,4
29,19.850629690973825,-14.063028590686246,4
30,-22.583004896640507,21.611392121216632,5
31,-14.704562935144645,-1.3911089836481736,3
32,16.658401607437046,-10.783002045739291,6
33,17.12761571005215,9.813562878712478,6
34,3.279116137180757,-3.8101803726455903,0
35,-3.1417272980935698,-27.78460046922642,8
36,-5.588636960028946,-27.111213084832812,5
37,9.409341140400775,-8.985835518153854,2
38,-22.171925681754654,-20.213277559331956,1
39,22.79714429231194,-9.719914399528932,6
40,17.168261100388886,-12.402774290361027,6
41,-12.566710418108736,23.83169462330318,7
42,1.0521450909220318,28.510980588663294,9
43,-11.335226278106507,17.91786604507512,5
44,16.42872925457342,18.780929648579125,9
45,12.935350093449868,-11.808437768137416,2
46,-22.471760374939414,8.882129344013034,7
47,-0.31944590104160886,5.5687890706705065,3
48,-4.046413292810326,-12.211580246245347,0
49,8.233164255278153,5.293835032758989,3
50,-18.258733538995703,4.243002243096947,3
51,-12.771377320200267,6.109509364772176,3
52,-23.13411148150397,12.16453247016985,7
53,20.397469839105437,-17.806156476545127,2
54,25.102186282143816,7.859376949322642,2
55,-7.640787648791817,-12.82911943656124,6
56,-13.39880647459848,-5.316504834683167,6
57,-8.007891840080472,-29.686106753365227,8
58,-17.083127054844724,3.422515669888481,3
59,-22.286325522358375,-2.145196126671229,3
60,3.337349780249174,20.02053305971398,5
61,0.9629204968234911,-12.044724805774827,0
62,-13.058696345480074,14.974701313599423,5
63,-22.227786144086487,23.149386907251237,5
64,-8.451590807800745,-1.073422313759997,0
65,10.973630392271247,-16.97916722795968,2
