,x,y,labels
0,-20.82232402908333,-9.042100884710727,17
1,12.100830339483844,-29.985318931662068,18
2,-40.7676823251417,16.695866599172174,16
3,-51.33526737694032,-8.779608355354958,17
4,-51.26327012730916,-8.920173166431832,17
5,-6.897781039338107,-44.3764471179169,18
6,-38.05487457586998,20.20007403647472,20
7,-6.832228133184568,-44.37196301684593,18
8,-38.52953919768014,18.010053855633743,17
9,-6.604297191480415,-44.423622219612405,18
10,-38.139258539705445,20.938742413909477,17
11,9.772785592943416,-20.629483061032303,11
12,-18.968711009973376,-30.89375345184079,17
13,-36.210777269079415,17.1523176275387,17
14,-38.028236686256925,18.981321889235765,17
15,-37.511096611644795,19.83675737164017,17
16,-50.95358895436742,-9.022510137261555,17
17,-50.849354454051735,-12.49462095348485,17
18,-49.40523274968955,-1.6104925788245779,17
19,-32.036852751262856,-32.77712479877035,17
20,-38.14815084019205,20.94716225638954,17
21,-50.939481760423575,-3.5354994200947094,17
22,-15.132622975748998,-32.6215829314805,17
23,-35.65322733411643,16.33187918336856,17
24,-50.70088055579416,-3.8821829403197476,17
25,-14.819859806474529,-34.37695351440459,17
26,-14.595248830430926,-33.63059031197093,17
27,-36.34107513630504,17.757363893929718,17
28,-43.23639443421923,-18.006574527581176,17
29,-32.77490046374866,13.861027256025961,17
30,-37.99456046346894,20.8750586634717,17
31,36.88241341928103,-23.12312626555962,1
32,12.268982673965713,-29.837211107108004,18
33,12.27949084829549,-29.8253301052156,18
34,-49.60382922891509,-10.753210761986603,17
35,-33.20826552767087,-30.665957478440983,17
36,-14.249699621499213,-32.20031921959593,17
37,-9.743451391709682,-29.566003125607807,17
38,6.307752075948691,-52.06287878961167,6
39,-39.892436459596,32.70999074443998,2
40,-36.53413340004981,-26.823345586508598,17
41,-35.27644517171256,16.68081859755743,17
42,-32.41590476908495,-32.28312916379583,17
43,-50.5351626921192,-3.8122579398183274,17
44,5.499876444851804,-21.89950319079371,3
45,-14.49638320810413,-32.49371718319789,17
46,36.51855029065271,-23.038897846621904,1
47,-34.5048556625624,21.5041969400854,17
48,-47.94570569243896,0.34597166921411043,17
49,12.185649790172732,-29.896405456001375,18
50,-48.04637148711307,0.624044202701407,17
51,-47.89125699102939,1.6844896812429726,17
52,-35.260027263896525,16.65216029280091,17
53,-32.00890663862429,27.81819458964114,17
54,-11.214758721146938,-39.65947699021293,16
55,-49.003907513240044,-11.406483713723272,17
56,-20.77554725781053,-28.960073134438975,17
57,-16.967764988782534,-31.657613872884628,17
58,-19.214255774126066,-30.335256677577355,17
59,-32.196534050074376,27.074928305797528,17
60,-34.56852008819288,25.24218421350242,17
61,-44.005960115279706,2.1985941805771176,17
62,-50.36854688518409,-3.6885199351488724,17
63,47.616990643787084,-18.59034620456849,15
64,-47.72995492047546,1.682189180033894,17
65,-47.66205881852182,-0.012024988144544994,17
66,-33.54924522501774,24.094591866433383,17
67,-47.63066275835786,1.5318135395581896,17
68,-44.07217787382711,2.1273358843558516,17
69,-5.639071101482681,47.53810845603781,2
70,-32.92414365585735,-29.182389280027824,17
71,36.44835790743748,-23.197070110944825,1
72,-47.420994416651865,1.550354274840159,17
73,-18.20817325134451,-3.310739816679795,17
74,-47.64666125430214,1.597318964980886,17
75,-47.5246953749357,1.5322259654394679,17
76,-32.316220233429036,27.76150543294394,17
77,-5.661399627545214,47.094190184675156,2
78,-27.346956562583717,30.49375053358534,17
79,-11.188571384139692,-39.61671061686862,16
80,-34.68330032525364,-28.0004293126121,17
81,-14.973061355870325,-31.69400095033988,17
82,-29.65289390258228,28.086753038920524,17
83,-27.21156904012439,30.44793934044023,17
84,-21.243615495643013,-28.26770485772387,17
85,47.905022945837665,-17.463353689268253,15
86,-45.60709050138731,-4.654736951783094,17
87,-34.589977680673805,-28.350818410287918,17
88,-48.54833126635499,-9.73747919078051,17
89,-45.55490505315874,-4.950812759238142,17
90,-27.618234200211628,13.608257819891826,17
91,-31.933058687611258,-31.89806608323054,17
92,-47.34749821949922,1.5709010106770873,17
93,-49.38775763183901,-12.383646368987861,17
94,-11.294611762738139,-39.778453975232246,16
95,-31.526075160169626,25.78461491307982,20
96,-47.19730826550182,1.6318329118776098,17
97,-31.13480582762682,14.877987115867196,17
98,-32.02650501202795,27.201510423408074,17
99,-31.83443980585756,-31.91764112234464,17
100,36.159520875941595,-22.760572216572516,1
101,-43.83563466952857,2.1563004881497125,17
102,-8.785258783166098,-23.44135932641388,4
103,-48.39484887973626,-10.296711837323144,17
104,-8.425132257062568,-23.771160831936925,2
105,-48.80520174566581,-11.27084991239633,17
106,-44.051923003084994,-1.0681518492487183,17
107,-31.83801922663875,-31.657945633590053,17
108,-43.751121726837965,-1.3228656911162484,17
109,-31.427079771618896,16.177680708416,17
110,-31.25650223080725,28.733989376321595,17
111,-43.366700799183775,2.0992109884265524,17
112,36.141516996109225,-22.881952569638738,1
113,-43.6499451568037,0.02489348858910564,17
114,-14.414494987930308,-32.077400669869405,17
115,-31.94500857607961,27.353071927769573,17
116,8.101339467230455,-50.05323387372833,6
117,-32.07363180462328,27.670365543554283,17
118,-47.05806836128078,-6.818996165866363,17
119,-18.581869578188382,9.550952063907124,20
120,-32.06651260524705,27.730471788518265,17
121,-45.60916346358851,-4.784008255398442,17
122,-31.84590388378322,28.112794691931757,20
123,-31.139671577719866,14.931183655307514,17
124,-48.324630990637594,-10.184494253785548,17
125,-48.41506842266296,-10.510668352073607,17
126,-45.10620321041219,-4.809542776236354,17
127,-31.532620054910147,27.979172719158278,20
128,-45.938528256451995,-6.859654613023816,17
129,-48.68213257102545,-11.309057448774402,17
130,6.3148115820260635,-51.92829382880379,10
131,-14.474354793527846,-32.723199709055066,17
132,-26.088996215411346,15.590510457167815,17
133,-8.72521709896063,-23.39456804705662,17
134,-33.21489039493875,-29.08054719181862,17
135,36.164676457907746,-23.18196085334635,1
136,-47.7363543036418,-10.417935184520449,17
137,-26.72432859744231,13.709375302269311,17
138,-31.09358752316734,15.22920693808188,17
139,-49.4185249552957,-12.454806400135034,17
140,-17.404178304332785,-30.64878935450295,17
141,-38.60913847334037,32.37152227095759,17
142,35.95459107046902,-23.104615507995355,1
143,-32.871391044579916,-28.779189389400088,17
144,-5.5466486150678715,-44.308606295114124,5
145,-26.70368733664579,30.36385425391986,17
